name,priceBefore,priceAfter,amount,amountUnit,discount,startDate,endDate,city,shop,page,processed_date,discountCondition
"Сардина иваси ДОБРОФЛОТ, Тихоокеанская, 245г",149.99,89.99,245.0,г,41.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Шоколад молочный РОССИЯ, Карамель/арахис, 90г",89.99,49.99,90.0,г,45.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"КАРАМЕЛЬ ЖЕВАТЕЛЬНАЯ с фруктовым вкусом Нильс ассорти, 100г",34.99,21.99,100.0,г,38.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Яйцо шоколадное КИНДЕР СЮРПРИЗ, молочное с игрушкой для девочек, 20г",107.16,89.99,20.0,г,17.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Чай RICHARD черный Роял Годжи&Вайлд Строберри, 25пакетиков",142.53,89.99,25.0,шт,37.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Йогурт САВУШКИН Греческий клубника 2%, 140г",55.99,44.99,140.0,г,20.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Нектар J7, Вишневый, 970мл",,139.99,970.0,мл,,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"САЛЯМИ ИТАЛЬЯНСКАЯ нарезка, мини (ОМПК), 150г",212.79,129.99,150.0,г,39.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Чай черный RICHARD Роял, с розмарином и чабрецом, 25 пакетиков",126.69,89.99,25.0,шт,29.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Пельмени ИНДУСТРИЯ ХАЛЯЛЬ, 1кг",339.55,279.99,1.0,кг,18.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Форель БАЛТИЙСКИЙ БЕРЕГ, слабосоленая, 200г",470.4,299.99,200.0,г,37.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Йогурт САВУШКИН Теос Греческий манго-чиа 2%, 140г",55.59,44.99,140.0,г,20.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Чай травяной TESS, Flame, Тесс Флэйм, 25 пакетиков",117.89,74.99,25.0,шт,37.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Карбонат ЮБИЛЕЙНЫЙ, варено-копченый (Семейные Секреты), 150г",121.49,99.99,150.0,г,18.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"КОЛБАСКИ ВЕТЧИННЫЕ с горчицей, полукопченые (Иней), 400г",300.29,199.99,400.0,г,34.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,0,2022-10-17,
"Стиральный порошок PERSIL®, Колор, автомат, Свежесть от Вернель, 3кг",1399.99,429.99,3.0,кг,70.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Шпикачки ДЛЯ ЗАВТРАКА вареные (Мясницкий), 500г",306.29,124.99,500.0,г,60.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Шпикачки ДЛЯ ЗАВТРАКА вареные (Мясницкий), 500г",306.39,124.99,500.0,г,60.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Бублики УКРАИНСКИЕ (Каравай), 200г",59.99,24.99,200.0,г,59.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Арахис ЧИКО&РИКО со вкусом бекона, 130г",149.99,74.99,130.0,г,51.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Колбаса ДЕЛИКАЙЗЕР Три мяса вареная (Атяшево), 400г",272.59,139.99,400.0,г,49.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Виноград МОЯ ЦЕНА сушеный, 100г",109.49,47.99,100.0,г,57.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Кофе НЕСКАФЕ Голд, сублимированный с молотым, 190г",979.99,399.99,190.0,г,60.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Пельмени ЦЕЗАРЬ, Классические, говядина-свинина, 800г",547.75,249.99,800.0,г,55.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Пельмени ЦЕЗАРЬ, Классические, говядина-свинина, 800г",544.6,249.99,800.0,г,55.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Пельмени ЦЕЗАРЬ, Классические, говядина-свинина, 800г",545.31,249.99,800.0,г,55.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Пельмени ЦЕЗАРЬ, Классические, говядина-свинина, 800г",547.05,249.99,800.0,г,55.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Кофе NESCAFE® Голд Арома сублимированный растворимый, 85г",549.99,199.99,85.0,г,64.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Ветчина РУБЛЕВСКИЙ Для завтрака (Москворецкий), 400г",399.56,189.99,400.0,г,53.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Сосиски СЛИВОЧНЫЕ, ГОСТ (Великолукский МК), 650г",363.09,184.99,650.0,г,50.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Ассорти мясное ВЕЛКОМ Шейка/Балык/Бекон сырокопченый нарезка, 90г",279.59,105.99,90.0,г,63.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Окорок МЯСНИЦКИЙ РЯД копчено-вареный охлажденный, 300г",255.79,139.99,300.0,г,46.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Окорок МЯСНИЦКИЙ РЯД копчено-вареный охлажденный, 300г",254.99,139.99,300.0,г,46.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Сосиски СЛИВОЧНЫЕ, ГОСТ (Великолукский МК), 650г",362.09,184.99,650.0,г,49.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Палочки кукурузные КУЗЯ ЛАКОМКИН, в сахарной пудре, 140г",84.99,44.99,140.0,г,48.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Арахис SOLO NINA® со вкусом сыра, 130г",149.39,74.99,130.0,г,50.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Пельмени СИБИРСКАЯ КОЛЛЕКЦИЯ Классические говядина-свинина, 700г",610.19,259.99,700.0,г,58.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Колбаса МЯСНИЦКИЙ РЯД Докторская от шефа вареная, 470г",299.19,159.99,470.0,г,47.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Колбаса МЯСНИЦКИЙ РЯД Докторская от шефа вареная, 470г",297.19,159.99,470.0,г,47.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Колбаса МЯСНИЦКИЙ РЯД Докторская от шефа вареная, 470г",299.79,159.99,470.0,г,47.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Сервелат ПАПА МОЖЕТ Финский варено-копченый, 420г",342.79,149.99,420.0,г,57.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"МОРОЖЕНОЕ пломбир (НБН-Пломбир), 450г",261.99,209.99,450.0,г,20.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Карбонат ЮБИЛЕЙНЫЙ, варено-копченый (Семейные Секреты), 150г",121.49,99.99,150.0,г,18.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"КРЕВЕТКИ КОКТЕЙЛЬНЫЕ Очищенные (Агама Роял Гринланд), 300г",632.89,479.99,300.0,г,25.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Масляная рыба БАЛТИЙСКИЙ БЕРЕГ холодного копчения филе кусочки, 200г",434.17,319.99,200.0,г,27.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Мармелад жевательный БОН ПАРИ, Медведи, 75г",75.5,49.99,75.0,г,34.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Чай зеленый МАЙСКИЙ, 25 пакетиков",59.89,49.99,25.0,шт,17.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Приправа ИНДАНА для курицы, 15г",36.99,28.99,15.0,г,22.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Лапша РОЛЛТОН, яичная, 400г",97.39,69.99,400.0,г,29.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Йогурт ДАНИССИМО, Фантазия, соленая карамель, 6,9%, 105г",66.39,49.99,105.0,г,25.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Шоколад молочный РОССИЯ, Карамель/арахис, 90г",89.99,49.99,90.0,г,45.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"КАРАМЕЛЬ ЖЕВАТЕЛЬНАЯ с фруктовым вкусом Нильс ассорти, 100г",34.99,21.99,100.0,г,38.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Сардина иваси ДОБРОФЛОТ, Тихоокеанская, 245г",149.99,89.99,245.0,г,41.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Яйцо шоколадное КИНДЕР СЮРПРИЗ, молочное с игрушкой для девочек, 20г",107.16,89.99,20.0,г,17.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Чай RICHARD черный Роял Годжи&Вайлд Строберри, 25пакетиков",142.53,89.99,25.0,шт,37.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Йогурт САВУШКИН Греческий клубника 2%, 140г",55.99,44.99,140.0,г,20.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"САЛЯМИ ИТАЛЬЯНСКАЯ нарезка, мини (ОМПК), 150г",212.79,129.99,150.0,г,39.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Чай черный RICHARD Роял, с розмарином и чабрецом, 25 пакетиков",126.69,89.99,25.0,шт,29.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Нектар J7, Вишневый, 970мл",,139.99,970.0,мл,,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Пельмени ИНДУСТРИЯ ХАЛЯЛЬ, 1кг",339.55,279.99,1.0,кг,18.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Форель БАЛТИЙСКИЙ БЕРЕГ, слабосоленая, 200г",470.4,299.99,200.0,г,37.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Йогурт САВУШКИН Теос Греческий манго-чиа 2%, 140г",55.59,44.99,140.0,г,20.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Корнишоны ШЕСТЬ СОТОК, Маринованные, 720мл",239.99,159.99,720.0,мл,34.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"КОЛБАСКИ ВЕТЧИННЫЕ с горчицей, полукопченые (Иней), 400г",300.29,199.99,400.0,г,34.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Чай травяной GREENFIELD Вайлдберри Ройбуш, 25пакетиков",123.19,99.99,25.0,шт,19.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,1,2022-10-17,
"Карбонат ЮБИЛЕЙНЫЙ, варено-копченый (Семейные Секреты), 150г",121.49,99.99,150.0,г,18.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Чай травяной GREENFIELD Вайлдберри Ройбуш, 25пакетиков",123.19,99.99,25.0,шт,19.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Продукт HI растительный с манго и мюсли 2,5%, 125г",54.39,45.99,125.0,г,16.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Масляная рыба БАЛТИЙСКИЙ БЕРЕГ холодного копчения филе кусочки, 200г",434.79,259.99,200.0,г,41.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Шоколад ALPEN GOLD, с фундуком и изюмом, 90г",105.59,57.99,90.0,г,46.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Шоколад ALPEN GOLD, с фундуком и изюмом, 90г",106.79,57.99,90.0,г,46.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Напиток газированный ЛИМОНАД, Старые добрые традиции, 500мл",61.61,54.99,500.0,мл,11.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Чайный напиток ПРИНЦЕССА ЯВА, Каркадэ, 25пакетиков",54.89,42.99,25.0,шт,22.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Фасоль ГЛОБУС, красная, 425мл",114.99,74.99,425.0,мл,35.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Окорок МЯСНИЦКИЙ РЯД копчено-вареный охлажденный, 300г",269.49,139.99,300.0,г,49.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Сосиски ВЕНСКИЕ (Клинский), 470г",283.15,159.99,470.0,г,44.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Колбаса ДОКТОРСКАЯ, Особая (Царицыно), 500г",171.19,99.99,500.0,г,42.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Пельмени СИБИРСКАЯ КОЛЛЕКЦИЯ Классические говядина-свинина, 700г",607.1,299.99,700.0,г,51.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Шоколад РОССИЯ молочный и белый пористый, 75г",92.49,49.99,75.0,г,46.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Чай ТЕСС Плежа черный Тропические фрукты, 200г",278.79,199.99,200.0,г,29.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Паштет ТУЛЬСКИЙ ДВОРИК из шампиньонов с овощами, 240г",145.99,124.99,240.0,г,15.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Грудинка ОХОТНИЧЬЯ, варено-копченая (Великолукский), 300г",241.99,149.99,300.0,г,39.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"ВОДА негазированная (ОВК), 1,5л",52.99,44.99,1.5,л,16.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Мармелад АПЕЛЬСИН (Азовская КФ), 300г",112.01,84.99,300.0,г,25.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Кондиционер для белья VERNEL®, Свежесть летнего утра, 910мл",229.99,174.99,910.0,мл,24.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Шампунь PANTENE®, Дополнительный объем, 3в1, 360мл",399.99,359.99,360.0,мл,11.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Чай зеленый ТЕСС, Флирт, 25 пакетиков",112.89,74.99,25.0,шт,34.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Гренки КРУТЕЦ ржаные, томат спайси, 80г",37.99,29.99,80.0,г,22.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Мороженое ЧИСТАЯ ЛИНИЯ Радуга брикет четырехслойный в печенье, 90г",160.53,119.99,90.0,г,26.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Зефир СЕМЕЙНЫЕ СЕКРЕТЫ Антоновка, 250г",179.9,129.9,250.0,г,28.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Колбаса ЛИВЕРНАЯ ЯИЧНАЯ (Ближние Горки), 300г",206.24,129.99,300.0,г,37.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Мармелад жевательный БОН ПАРИ, Медведи, 75г",75.5,49.99,75.0,г,34.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Сметана РОСТАГРОЭКСПОРТ 20%, 180г",69.99,53.99,180.0,г,23.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Гель для стирки PERSIL®, Свежесть от Вернель, 1,46л",619.99,399.99,1.46,л,36.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Кофе БЕЛАДЖИО Делюкс сублимированный средней обжарки, 95г",449.99,219.99,95.0,г,52.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Коньяк FATHERS OLD BARREL 5-летний 40%, 0,25л",349.0,279.99,0.25,л,20.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Филе куриное ПЕТРУХА, охлажденное, 850г",302.59,264.99,850.0,г,13.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Кофе ФРЕСКО АРАБИКА БЛЕНД, растворимый, сублимированный, 100г",424.99,259.99,100.0,г,39.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Майонез МОСКОВСКИЙ ПРОВАНСАЛЬ Домашний 55%, 582г",165.9,129.99,582.0,г,22.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Чай KENSINGTON® Классик Цейлон черный крупнолистовой, 90г",102.48,89.99,90.0,г,13.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Ассорти мясное ВЕЛКОМ Шейка/Балык/Бекон сырокопченый нарезка, 90г",171.59,105.99,90.0,г,39.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Сосиски МОЛОЧНЫЕ, Вязанка (Стародворские колбасы), 450г",282.39,139.99,450.0,г,51.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Корнерсы ДОКТОР КЁРНЕР цельнозерновые томат и базилик, 50г",56.0,49.99,50.0,г,11.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"Огурчики ДЯДЯ ВАНЯ, По-берлински, 680г",259.99,179.99,680.0,г,31.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
"САЛЯМИ ИТАЛЬЯНСКАЯ нарезка, мини (ОМПК), 150г",211.29,129.99,150.0,г,39.0,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,moskva,magnit-univer,2,2022-10-17,
